lat,lng,price_per_sqm
33.02958111,130.48369306,16600.0
33.06873611,130.49352389,11400.0
33.02133306,130.437705,38600.0
33.00783111,130.42516694,16500.0
33.06650611,130.47756889,20900.0
33.02163889,130.45622,16800.0
33.0764,130.46732806,19900.0
33.05737306,130.48355694,20100.0
33.042255,130.46398694,29300.0
33.054975,130.45267694,23900.0
33.01315111,130.45230194,17300.0
33.00810611,130.44806611,16500.0
33.03913111,130.44883806,35100.0
33.07350889,130.48077611,24400.0
33.03995611,130.46151194,32300.0
33.03188889,130.43966389,34100.0
33.02574694,130.44288694,51000.0
33.01317694,130.42901611,27100.0
33.03103389,130.44625111,60400.0
33.03919194,130.43886306,9740.0
33.01963611,130.41355194,6250.0
33.05125,130.44301,13200.0
33.32159306,130.60760306,40200.0
33.31696694,130.532165,75500.0
33.31175889,130.57546,36000.0
33.27600611,130.53912111,40000.0
33.28780806,130.52919806,68000.0
33.32245611,130.55996806,52300.0
33.31400806,130.54510194,70000.0
33.31431806,130.62267389,16000.0
33.30166694,130.53769694,56200.0
33.34056389,130.56617806,29300.0
33.29515306,130.53076,66900.0
33.28686694,130.56483889,39200.0
33.30099889,130.52386389,88000.0
33.30384694,130.54885889,56800.0
33.31794,130.51600306,147000.0
33.29458389,130.55114889,45600.0
33.33139111,130.48398694,56400.0
33.29264111,130.47445889,22200.0
33.29503806,130.51201111,57900.0
33.30425889,130.51781194,102000.0
33.31464694,130.50602306,89800.0
33.32210889,130.51866389,67900.0
33.30498611,130.49831806,41100.0
33.33467111,130.69568306,23800.0
33.30821,130.51018389,69400.0
33.29610306,130.49918194,64200.0
33.33474389,130.51333389,65700.0
33.27099889,130.50048611,40000.0
33.30756889,130.53711194,77500.0
33.24982389,130.46199306,29700.0
33.33051306,130.53502611,72100.0
33.31436111,130.55631194,55900.0
33.29770278,130.55662306,45000.0
33.27169028,130.51416111,30100.0
33.27598306,130.47200194,34900.0
33.29197306,130.50709306,54500.0
33.34509194,130.58234611,40100.0
33.29840194,130.53285111,86700.0
33.31836111,130.50882611,180000.0
33.26923806,130.51087611,43200.0
33.31347,130.51336694,148000.0
